candidate_id,golden_id,field_path,promotion_status,source_priority,confidence,domain
DR-601,G-DWG-1593,drawing.annotation.DWG-ANO-S032-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-602,G-DWG-1594,drawing.annotation.DWG-ANO-S032-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-603,G-DWG-1595,drawing.annotation.DWG-ANO-S032-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-604,G-DWG-1596,drawing.annotation.DWG-ANO-S032-009,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-605,G-DWG-1597,drawing.annotation.DWG-ANO-S032-010,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-606,G-DWG-1598,drawing.annotation.DWG-ANO-S032-011,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-607,G-DWG-1599,drawing.annotation.DWG-ANO-S032-012,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-608,G-DWG-1600,drawing.annotation.DWG-ANO-S032-013,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-609,G-DWG-1601,drawing.annotation.DWG-ANO-S032-014,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-610,G-DWG-1602,drawing.annotation.DWG-ANO-S032-015,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-611,G-DWG-1603,drawing.annotation.DWG-ANO-S032-016,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-612,G-DWG-1604,drawing.annotation.DWG-ANO-S032-017,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-613,G-DWG-1605,drawing.annotation.DWG-ANO-S032-018,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-614,G-DWG-1606,drawing.annotation.DWG-ANO-S032-019,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-615,G-DWG-1607,drawing.annotation.DWG-ANO-S032-020,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-616,G-DWG-1608,drawing.annotation.DWG-ANO-S033-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-617,G-DWG-1609,drawing.annotation.DWG-ANO-S033-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-618,G-DWG-1610,drawing.annotation.DWG-ANO-S033-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-619,G-DWG-1611,drawing.annotation.DWG-ANO-S033-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-620,G-DWG-1612,drawing.annotation.DWG-ANO-S033-009,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-621,G-DWG-1613,drawing.annotation.DWG-ANO-S033-010,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-622,G-DWG-1614,drawing.annotation.DWG-ANO-S033-011,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-623,G-DWG-1615,drawing.annotation.DWG-ANO-S033-012,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-624,G-DWG-1616,drawing.annotation.DWG-ANO-S033-013,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-625,G-DWG-1617,drawing.annotation.DWG-ANO-S033-014,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-626,G-DWG-1618,drawing.annotation.DWG-ANO-S033-015,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-627,G-DWG-1619,drawing.annotation.DWG-ANO-S033-016,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-628,G-DWG-1620,drawing.annotation.DWG-ANO-S033-017,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-629,G-DWG-1621,drawing.annotation.DWG-ANO-S033-018,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-630,G-DWG-1622,drawing.annotation.DWG-ANO-S033-019,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-631,G-DWG-1623,drawing.annotation.DWG-ANO-S033-020,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-632,G-DWG-1624,drawing.annotation.DWG-ANO-S034-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-633,G-DWG-1625,drawing.annotation.DWG-ANO-S034-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-634,G-DWG-1626,drawing.annotation.DWG-ANO-S034-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-635,G-DWG-1627,drawing.annotation.DWG-ANO-S034-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-636,G-DWG-1628,drawing.annotation.DWG-ANO-S034-009,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-637,G-DWG-1629,drawing.annotation.DWG-ANO-S034-010,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-638,G-DWG-1630,drawing.annotation.DWG-ANO-S034-011,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-639,G-DWG-1631,drawing.annotation.DWG-ANO-S034-012,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-640,G-DWG-1632,drawing.annotation.DWG-ANO-S034-013,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-641,G-DWG-1633,drawing.annotation.DWG-ANO-S034-014,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-642,G-DWG-1634,drawing.annotation.DWG-ANO-S034-015,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-643,G-DWG-1635,drawing.annotation.DWG-ANO-S034-016,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-644,G-DWG-1636,drawing.annotation.DWG-ANO-S034-017,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-645,G-DWG-1637,drawing.annotation.DWG-ANO-S034-018,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-646,G-DWG-1638,drawing.annotation.DWG-ANO-S034-019,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-647,G-DWG-1639,drawing.annotation.DWG-ANO-S034-020,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-648,G-DWG-1640,drawing.annotation.DWG-ANO-S035-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-649,G-DWG-1641,drawing.annotation.DWG-ANO-S035-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-650,G-DWG-1642,drawing.annotation.DWG-ANO-S035-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-651,G-DWG-1643,drawing.annotation.DWG-ANO-S035-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-652,G-DWG-1644,drawing.annotation.DWG-ANO-S035-009,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-653,G-DWG-1645,drawing.annotation.DWG-ANO-S035-010,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-654,G-DWG-1646,drawing.annotation.DWG-ANO-S035-011,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-655,G-DWG-1647,drawing.annotation.DWG-ANO-S035-012,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-656,G-DWG-1648,drawing.annotation.DWG-ANO-S035-013,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-657,G-DWG-1649,drawing.annotation.DWG-ANO-S035-014,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-658,G-DWG-1650,drawing.annotation.DWG-ANO-S035-015,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-659,G-DWG-1651,drawing.annotation.DWG-ANO-S035-016,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-660,G-DWG-1652,drawing.annotation.DWG-ANO-S035-017,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-661,G-DWG-1653,drawing.annotation.DWG-ANO-S035-018,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-662,G-DWG-1654,drawing.annotation.DWG-ANO-S035-019,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-663,G-DWG-1655,drawing.annotation.DWG-ANO-S035-020,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-664,G-DWG-1656,drawing.annotation.DWG-ANO-S036-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-665,G-DWG-1657,drawing.annotation.DWG-ANO-S036-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-666,G-DWG-1658,drawing.annotation.DWG-ANO-S036-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-667,G-DWG-1659,drawing.annotation.DWG-ANO-S036-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-668,G-DWG-1660,drawing.annotation.DWG-ANO-S036-009,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-669,G-DWG-1661,drawing.annotation.DWG-ANO-S036-010,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-670,G-DWG-1662,drawing.annotation.DWG-ANO-S036-011,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-671,G-DWG-1663,drawing.annotation.DWG-ANO-S036-012,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-672,G-DWG-1664,drawing.annotation.DWG-ANO-S036-013,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-673,G-DWG-1665,drawing.annotation.DWG-ANO-S036-014,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-674,G-DWG-1666,drawing.annotation.DWG-ANO-S036-015,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-675,G-DWG-1667,drawing.annotation.DWG-ANO-S036-016,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-676,G-DWG-1668,drawing.annotation.DWG-ANO-S036-017,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-677,G-DWG-1669,drawing.annotation.DWG-ANO-S036-018,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-678,G-DWG-1670,drawing.annotation.DWG-ANO-S036-019,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-679,G-DWG-1671,drawing.annotation.DWG-ANO-S036-020,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-680,G-DWG-1672,drawing.annotation.DWG-ANO-S037-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-681,G-DWG-1673,drawing.annotation.DWG-ANO-S037-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-682,G-DWG-1674,drawing.annotation.DWG-ANO-S037-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-683,G-DWG-1675,drawing.annotation.DWG-ANO-S037-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-684,G-DWG-1676,drawing.annotation.DWG-ANO-S037-009,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-685,G-DWG-1677,drawing.annotation.DWG-ANO-S037-010,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-686,G-DWG-1678,drawing.annotation.DWG-ANO-S037-011,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-687,G-DWG-1679,drawing.annotation.DWG-ANO-S037-012,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-688,G-DWG-1680,drawing.annotation.DWG-ANO-S037-013,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-689,G-DWG-1681,drawing.annotation.DWG-ANO-S037-014,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-690,G-DWG-1682,drawing.annotation.DWG-ANO-S037-015,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-691,G-DWG-1683,drawing.annotation.DWG-ANO-S037-016,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-692,G-DWG-1684,drawing.annotation.DWG-ANO-S037-017,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-693,G-DWG-1685,drawing.annotation.DWG-ANO-S037-018,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-694,G-DWG-1686,drawing.annotation.DWG-ANO-S037-019,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-695,G-DWG-1687,drawing.annotation.DWG-ANO-S037-020,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-696,G-DWG-1688,drawing.annotation.DWG-ANO-S038-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-697,G-DWG-1689,drawing.annotation.DWG-ANO-S038-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-698,G-DWG-1690,drawing.annotation.DWG-ANO-S038-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-699,G-DWG-1691,drawing.annotation.DWG-ANO-S038-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-700,G-DWG-1692,drawing.annotation.DWG-ANO-S038-009,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-701,G-DWG-1693,drawing.annotation.DWG-ANO-S038-010,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-702,G-DWG-1694,drawing.annotation.DWG-ANO-S038-011,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-703,G-DWG-1695,drawing.annotation.DWG-ANO-S038-012,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-704,G-DWG-1696,drawing.annotation.DWG-ANO-S038-013,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-705,G-DWG-1697,drawing.annotation.DWG-ANO-S038-014,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-706,G-DWG-1698,drawing.annotation.DWG-ANO-S038-015,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-707,G-DWG-1699,drawing.annotation.DWG-ANO-S038-016,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-708,G-DWG-1700,drawing.annotation.DWG-ANO-S038-017,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-709,G-DWG-1701,drawing.annotation.DWG-ANO-S038-018,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-710,G-DWG-1702,drawing.annotation.DWG-ANO-S038-019,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-711,G-DWG-1703,drawing.annotation.DWG-ANO-S038-020,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1053,G-DWG-1704,drawing.annotation.DWG-ANO-S045-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1054,G-DWG-1705,drawing.annotation.DWG-ANO-S045-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1055,G-DWG-1706,drawing.annotation.DWG-ANO-S045-003,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1056,G-DWG-1707,drawing.annotation.DWG-ANO-S045-004,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1057,G-DWG-1708,drawing.annotation.DWG-ANO-S045-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1058,G-DWG-1709,drawing.annotation.DWG-ANO-S045-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1059,G-DWG-1710,drawing.annotation.DWG-ANO-S045-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1060,G-DWG-1711,drawing.annotation.DWG-ANO-S045-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1061,G-DWG-1712,drawing.annotation.DWG-ANO-S045-009,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1062,G-DWG-1713,drawing.annotation.DWG-ANO-S045-010,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1063,G-DWG-1714,drawing.annotation.DWG-ANO-S045-011,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1064,G-DWG-1715,drawing.annotation.DWG-ANO-S045-012,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1065,G-DWG-1716,drawing.annotation.DWG-ANO-S045-013,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1066,G-DWG-1717,drawing.annotation.DWG-ANO-S045-014,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1067,G-DWG-1718,drawing.annotation.DWG-ANO-S045-015,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1068,G-DWG-1719,drawing.annotation.DWG-ANO-S045-016,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1069,G-DWG-1720,drawing.annotation.DWG-ANO-S045-017,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1070,G-DWG-1721,drawing.annotation.DWG-ANO-S045-018,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1071,G-DWG-1722,drawing.annotation.DWG-ANO-S045-019,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1072,G-DWG-1723,drawing.annotation.DWG-ANO-S045-020,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1073,G-DWG-1724,drawing.annotation.DWG-ANO-S045-021,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1074,G-DWG-1725,drawing.annotation.DWG-ANO-S045-022,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1075,G-DWG-1726,drawing.annotation.DWG-ANO-S045-023,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1076,G-DWG-1727,drawing.annotation.DWG-ANO-S045-024,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1077,G-DWG-1728,drawing.annotation.DWG-ANO-S045-025,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1078,G-DWG-1729,drawing.annotation.DWG-ANO-S045-026,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1079,G-DWG-1730,drawing.annotation.DWG-ANO-S046-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1080,G-DWG-1731,drawing.annotation.DWG-ANO-S046-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1081,G-DWG-1732,drawing.annotation.DWG-ANO-S046-003,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1082,G-DWG-1733,drawing.annotation.DWG-ANO-S047-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1083,G-DWG-1734,drawing.annotation.DWG-ANO-S047-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1084,G-DWG-1735,drawing.annotation.DWG-ANO-S047-003,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1085,G-DWG-1736,drawing.annotation.DWG-ANO-S047-004,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1086,G-DWG-1737,drawing.annotation.DWG-ANO-S047-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1087,G-DWG-1738,drawing.annotation.DWG-ANO-S047-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1088,G-DWG-1739,drawing.annotation.DWG-ANO-S047-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1089,G-DWG-1740,drawing.annotation.DWG-ANO-S047-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1090,G-DWG-1741,drawing.annotation.DWG-ANO-S049-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1091,G-DWG-1742,drawing.annotation.DWG-ANO-S049-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1092,G-DWG-1743,drawing.annotation.DWG-ANO-S049-003,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1093,G-DWG-1744,drawing.annotation.DWG-ANO-S049-004,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1094,G-DWG-1745,drawing.annotation.DWG-ANO-S049-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1095,G-DWG-1746,drawing.annotation.DWG-ANO-S049-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1096,G-DWG-1747,drawing.annotation.DWG-ANO-S049-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1097,G-DWG-1748,drawing.annotation.DWG-ANO-S049-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1098,G-DWG-1749,drawing.annotation.DWG-ANO-S050-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1099,G-DWG-1750,drawing.annotation.DWG-ANO-S050-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1100,G-DWG-1751,drawing.annotation.DWG-ANO-S051-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1101,G-DWG-1752,drawing.annotation.DWG-ANO-S052-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1102,G-DWG-1753,drawing.annotation.DWG-ANO-S053-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1103,G-DWG-1754,drawing.annotation.DWG-ANO-S054-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1104,G-DWG-1755,drawing.annotation.DWG-ANO-S055-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1105,G-DWG-1756,drawing.annotation.DWG-ANO-S056-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1106,G-DWG-1757,drawing.annotation.DWG-ANO-S057-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1107,G-DWG-1758,drawing.annotation.DWG-ANO-S058-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1108,G-DWG-1759,drawing.annotation.DWG-ANO-S058-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1109,G-DWG-1760,drawing.annotation.DWG-ANO-S058-003,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1110,G-DWG-1761,drawing.annotation.DWG-ANO-S058-004,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1111,G-DWG-1762,drawing.annotation.DWG-ANO-S061-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1112,G-DWG-1763,drawing.annotation.DWG-ANO-S061-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1113,G-DWG-1764,drawing.annotation.DWG-ANO-S061-003,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1114,G-DWG-1765,drawing.annotation.DWG-ANO-S061-004,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1115,G-DWG-1766,drawing.annotation.DWG-ANO-S061-005,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1116,G-DWG-1767,drawing.annotation.DWG-ANO-S061-006,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1117,G-DWG-1768,drawing.annotation.DWG-ANO-S061-007,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1118,G-DWG-1769,drawing.annotation.DWG-ANO-S061-008,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1119,G-DWG-1770,drawing.annotation.DWG-ANO-S061-009,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1120,G-DWG-1771,drawing.annotation.DWG-ANO-S062-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1121,G-DWG-1772,drawing.annotation.DWG-ANO-S062-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1122,G-DWG-1773,drawing.annotation.DWG-ANO-S068-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1123,G-DWG-1774,drawing.annotation.DWG-ANO-S068-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1124,G-DWG-1775,drawing.annotation.DWG-ANO-S068-003,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1125,G-DWG-1776,drawing.annotation.DWG-ANO-S068-004,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1126,G-DWG-1777,drawing.annotation.DWG-ANO-S072-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1127,G-DWG-1778,drawing.annotation.DWG-ANO-S072-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1128,G-DWG-1779,drawing.annotation.DWG-ANO-S072-003,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1129,G-DWG-1780,drawing.annotation.DWG-ANO-S072-004,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1130,G-DWG-1781,drawing.annotation.DWG-ANO-S073-001,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
DR-1131,G-DWG-1782,drawing.annotation.DWG-ANO-S073-002,APPROVED_REPORT_DRAWING_GOLDEN,BOTH,HIGH,drawing
