traceability_id,feature_id,feature_category,feature_name,subfeature_name,phase_class,stage5a_class,external_source_type,priority,verification_question,why_verification_is_needed,manual_id,pdf_page,book_page,section,screen_name,manual_evidence_summary,explicit_standard_name,explicit_standard_edition,historical_edition_status,target_edition_status,numeric_value_present,formula_present,table_present,ocr_risk,blocking_for_design,related_feature_ids,stage5b_action,notes,status
T5A-0295,F4-P5-014,analysis_input_generation,計算書出力,src:F4-5-014,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-007,7,NONE,2.5 計算書出力,NONE,「計算＆出力」―「解析データ作成＆計算書作成」にて、格子解析条件を出力出来ます。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0296,F4-P5-015,live_load,路面荷重,src:F4-5-015,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「路面荷重」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MAN-005,13,NONE,4.1 路面荷重 データ,NONE,荷重強度および載荷位置を直接入力 荷重および載荷位置を直接入力して下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0297,F4-P5-016,live_load,片持部荷重,src:F4-5-016,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「片持部荷重」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MAN-005,13,NONE,4.1.2 片持部 データ,NONE,寸法を入力し、荷重強度および載荷位置を内部計算する 右側の「寸法入力」ボタンが有効となります。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0298,F4-P5-017,arbitrary_load,その他面荷重,src:F4-5-017,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「その他面荷重」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MAN-005,17,NONE,4.3.1 その他面荷重 データ,NONE,その他面荷重の数を入力し、入力項目に 入力例 を参考に荷重を設定して下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0299,F4-P5-018,arbitrary_load,その他線荷重,src:F4-5-018,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「その他線荷重」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MAN-005,17,NONE,4.3.2 その他線荷重 データ,NONE,その他線荷重の数を入力し、入力項目に 入力例 を参考に荷重を設定して下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0300,F4-P5-019,arbitrary_load,その他点荷重,src:F4-5-019,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「その他点荷重」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MAN-005,18,NONE,4.3.3 その他点荷重 データ,NONE,その他格点荷重種類数を入力し、各格点荷重の載荷格点数を入力して頂くと、 その他点…荷重(２) タグにて、荷重が入力可能となります。,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0301,F4-P5-020,arbitrary_load,支点沈下バネ,src:F4-5-020,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「支点沈下バネ」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MAN-005,20,NONE,4.4 支点沈下バネ データ,NONE,なし ・ 支点沈下を考慮 ・ 支点バネを考慮 を選択し、各対応タグのデータをご入力下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0302,F4-P5-021,arbitrary_load,水平荷重,src:F4-5-021,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「水平荷重」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MAN-005,21,NONE,4.5 水平荷重 データ,NONE,ＲＣ床版用の水平荷重を、ご入力下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0303,F4-P5-022,analysis_input_generation,ハンチ・中分,src:F4-5-022,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MAN-005,16,NONE,4.2 ハンチ・中分 データ,NONE,ハンチプログラムにて算出されたハンチ重量がデフォルトとして、データがセットされており、修正も可能となっています。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0304,F4-P5-022,analysis_input_generation,ハンチ・中分,src:F4-5-022,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-005,16,NONE,4.2 ハンチ・中分 データ,NONE,ハンチプログラムにて算出されたハンチ重量がデフォルトとして、データがセットされており、修正も可能となっています。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0305,F4-P5-023,deflection_check,たわみ剛比,src:F4-5-023,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,活荷重たわみの制限値・算出前提が適用年版の道路橋示方書に規定されているか確認する。,照査は基準なしに確定できない,MAN-010,4,NONE,2 たわみ及び剛比の確認,NONE,たわみ剛比プログラムを起動いたしますと、初回以降および初回設計条件決定後、以下の画面が表示され、各項目について、数値を確認出来ます。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0306,F4-P5-024,deflection_check,活荷重たわみ,src:F4-5-024,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,活荷重たわみの制限値・算出前提が適用年版の道路橋示方書に規定されているか確認する。,照査は基準なしに確定できない,MAN-010,4,NONE,2 たわみ及び剛比の確認,NONE,活荷重たわみについては、剛度一定値を入力した場合の初回格子計算後では、規定では、規定値をオーバーしている場合が御座いますが、一度剛度清算を行った後に確認された方が良いと思われます。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0307,F4-P5-025,analysis_execution,実剛度格子計算,src:F4-5-025,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-010,5,NONE,3 計算書およびキャンバー図作成,NONE,各メニューに(実剛度)が付加されているメニューは、再度実剛度により格子計算を別途行った結果を出力致します。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0308,F4-P5-026,output_or_report,キャンバー図,src:F4-5-026,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-010,5,NONE,3 計算書およびキャンバー図作成,NONE,「キャンバーDXF」または「キャンバーDXF(実剛度)」を選択しますと、「キャンバーＤＸＦ出力」ダイアログが、スケール等を選択して頂き、「図面作画」ボタンにてキャンバー図を確認出来ます。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0309,F4-P5-027,analysis_model,格子解析ボタン,src:F4-5-027,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MAN-002,8,NONE,2.1.2 実行ボタンについて,NONE,格子解析: 解析データ作成、構造解析、断面力変換、荷重強度図、格子結果出力,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0310,F4-P5-027,analysis_model,格子解析ボタン,src:F4-5-027,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-002,8,NONE,2.1.2 実行ボタンについて,NONE,格子解析: 解析データ作成、構造解析、断面力変換、荷重強度図、格子結果出力,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0311,F4-P5-028,analysis_input_generation,解析データ作成ボタン,src:F4-5-028,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MAN-002,8,NONE,2.1.2 実行ボタンについて,NONE,解析データ作成 ：構造解析データ（Analyzer データ）を作成します。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0312,F4-P5-028,analysis_input_generation,解析データ作成ボタン,src:F4-5-028,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-002,8,NONE,2.1.2 実行ボタンについて,NONE,解析データ作成 ：構造解析データ（Analyzer データ）を作成します。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0313,F4-P5-029,analysis_execution,構造解析ボタン,src:F4-5-029,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-002,8,NONE,2.1.2 実行ボタンについて,NONE,構造解析 ：構造解析プログラム（Analyzer）を実行します。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0314,F4-P5-030,section_force_conversion,断面力変換ボタン,src:F4-5-030,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-002,8,NONE,2.1.2 実行ボタンについて,NONE,断面力変換 ：構造解析結果（Anayzer 結果）を自動設計に読み込みます。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0315,F4-P5-031,stress_check,許容応力度,src:F4-5-031,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,許容応力度・照査式・適用鋼種条件が適用年版の道路橋示方書（鋼橋編）にどう規定されているか確認する。,照査は基準なしに確定できない,MAN-005,8,NONE,2.3.3 許容応力度 データ,NONE,許容応力度 データ,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0316,F4-P5-032,analysis_input_generation,有効モーメント最小量,src:F4-5-032,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MAN-005,22,NONE,5.1.1 設計条件,NONE,有効モーメントの最小量とは、不等径間等により微少な負曲げモーメントが支間中央に存在する場合等に、強制的(設計者様のご判断により)微少断面力を無視したい場合に、最小量をご入力下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0317,F4-P5-032,analysis_input_generation,有効モーメント最小量,src:F4-5-032,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-005,22,NONE,5.1.1 設計条件,NONE,有効モーメントの最小量とは、不等径間等により微少な負曲げモーメントが支間中央に存在する場合等に、強制的(設計者様のご判断により)微少断面力を無視したい場合に、最小量をご入力下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0318,F4-P5-033,dead_load,dead_load,src:F4-5-033,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0319,F4-P5-034,point_load,point_load (covered under arbitrary_load),src:F4-5-034,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「point_load (covered under arbitrary_load)」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0320,F4-P5-035,line_load,line_load (covered under arbitrary_load),src:F4-5-035,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「line_load (covered under arbitrary_load)」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0321,F4-P5-036,surface_load,surface_load (covered under arbitrary_load),src:F4-5-036,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_COMMON,P0,「surface_load (covered under arbitrary_load)」について、適用年版の道路橋示方書に定義・載荷方法・組合せ規則がどう規定されているか確認する。,荷重は計算結果を左右するため外部照合が必要,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0322,F4-P5-037,load_case,load_case,src:F4-5-037,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0323,F4-P5-038,load_combination,load_combination,src:F4-5-038,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0324,F4-P5-039,grid_model,grid_model (covered under analysis_model),src:F4-5-039,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0325,F4-P5-039,grid_model,grid_model (covered under analysis_model),src:F4-5-039,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0326,F4-P5-040,node,node (covered under analysis_model),src:F4-5-040,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0327,F4-P5-040,node,node (covered under analysis_model),src:F4-5-040,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0328,F4-P5-041,member,member (covered under analysis_model),src:F4-5-041,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0329,F4-P5-041,member,member (covered under analysis_model),src:F4-5-041,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0330,F4-P5-042,support,support (covered under analysis_model),src:F4-5-042,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0331,F4-P5-042,support,support (covered under analysis_model),src:F4-5-042,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0332,F4-P5-043,analyzer_link,analyzer_link (covered under analysis_execution),src:F4-5-043,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0333,F4-P5-044,analysis_result_import,analysis_result_import (covered under section_force_conversion),src:F4-5-044,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0334,F4-P5-045,section_force_import,section_force_import (covered under section_force_conversion),src:F4-5-045,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0335,F4-P5-046,section_force_interpolation,section_force_interpolation,src:F4-5-046,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0336,F4-P5-047,reaction,reaction,src:F4-5-047,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0337,F4-P5-048,displacement,displacement,src:F4-5-048,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0338,F4-P5-049,strength_check,strength_check (covered under stress_check),src:F4-5-049,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,部材の強度照査（断面耐力等）が適用年版の道路橋示方書でどの章・条に対応するか確認する。,照査は基準なしに確定できない,MULTI,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0339,F4-P5-050,warning,warning,src:F4-5-050,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0340,F4-P5-051,error,error,src:F4-5-051,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0341,F4-P6-001,calculation_report,計算書の出力,src:F4-6-001,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,14,NONE,2-2-3,NONE,計算書は、各設計プログラムのメニューの［計算＆出力］で行って下さい。プログラムのよっては、詳細計算書とサマリー計算書が用意されています,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
