golden_id,domain,field_path,entity_id,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_record_ids,candidate_ids,calculation_locator,drawing_locator,source_priority,confidence,verification_status,promotion_status,promotion_reason,human_confirmation_id,conflict_id,standard_profile,notes
G-RPT-1208,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-060,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-060,RP-640,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text'.
G-RPT-1209,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-061,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-061,RP-641,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1210,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-062,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-062,RP-642,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text'.
G-RPT-1211,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-063,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-063,RP-643,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1212,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-064,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-064,RP-644,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text'.
G-RPT-1213,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-065,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-065,RP-645,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1214,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-066,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-066,RP-646,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text'.
G-RPT-1215,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-067,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-067,RP-647,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1216,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-068,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-068,RP-648,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text'.
G-RPT-1217,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-069,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-069,RP-649,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1218,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-070,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-070,RP-650,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text'.
G-RPT-1219,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-071,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-071,RP-651,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1220,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-072,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-072,RP-652,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text'.
G-RPT-1221,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-073,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-073,RP-653,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1222,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-074,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-074,RP-654,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text'.
G-RPT-1223,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-075,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-075,RP-655,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1224,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-076,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-076,RP-656,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text'.
G-RPT-1225,report,report.layout.SRC-calculation_chapter_03_section_3_2_page_elements-077,ENT-LINE-ACL,,,,,text,SRC-calculation_chapter_03_section_3_2_page_elements-077,RP-657,,,UNKNOWN,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1226,report,report.layout.CAL-P00675-CAL-SEC-3.3-001,ENT-LINE-ACL,3.3 横桁の設計,,,,text,CAL-P00675-CAL-SEC-3.3-001,RP-726,calc_pdf_p675,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_header'.
G-RPT-1227,report,report.layout.CAL-P00676-CAL-SEC-3.3.1-001,ENT-LINE-ACL,3.3.1 設計方針,,,,text,CAL-P00676-CAL-SEC-3.3.1-001,RP-728,calc_pdf_p676,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1228,report,report.layout.CAL-P00676-CAL-SEC-3.3.1-002,ENT-LINE-ACL,横桁は主桁間荷重分配+風/地震水平力に抵抗するよう設計,,,,NOTE,CAL-P00676-CAL-SEC-3.3.1-002,RP-730,calc_pdf_p676,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1229,report,report.layout.CAL-P00676-CAL-SEC-3.3.1-003,ENT-LINE-ACL,荷重組合せ(2)(6)(8)(10)(11)施工時,,,,NOTE,CAL-P00676-CAL-SEC-3.3.1-003,RP-731,calc_pdf_p676,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1230,report,report.layout.CAL-P00676-CAL-SEC-3.3.1-004,ENT-LINE-ACL,中間横桁WL微小省略 地震L2水平力はL1値にL2/L1水平震度比乗じた値載荷,,,,NOTE,CAL-P00676-CAL-SEC-3.3.1-004,RP-732,calc_pdf_p676,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1231,report,report.layout.CAL-P00677-CAL-SEC-3.3.1-001,ENT-LINE-ACL,断面力換算:Mi=ML0+(Mr0-ML0)*(Li/L0) 継手位置:端支点800mm中間支点800mm中間横桁500mm,,,,NOTE,CAL-P00677-CAL-SEC-3.3.1-001,RP-733,calc_pdf_p677,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1232,report,report.layout.CAL-P00677-CAL-SEC-3.3.1-002,ENT-LINE-ACL,支点上横桁:巻き立てコンクリート剛性考慮しない鋼断面 横倒れ座屈影響考慮しない,,,,NOTE,CAL-P00677-CAL-SEC-3.3.1-002,RP-734,calc_pdf_p677,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1233,report,report.layout.CAL-P00678-CAL-SEC-3.3.1-001,ENT-LINE-ACL,横桁部材番号図 S1-PR1-PR2-S2 CR1-001~CR1-027,,,,figure,CAL-P00678-CAL-SEC-3.3.1-001,RP-735,calc_pdf_p678,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1234,report,report.layout.CAL-P00679-CAL-SEC-3.3.2-001,ENT-LINE-ACL,3.3.2 主構作用断面力,,,,text,CAL-P00679-CAL-SEC-3.3.2-001,RP-736,calc_pdf_p679,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1235,report,report.layout.CAL-P00679-CAL-SEC-3.3.2-002,ENT-LINE-ACL,荷重係数:死荷重1.05 活荷重1.25 施工時1.05,,,,NOTE,CAL-P00679-CAL-SEC-3.3.2-002,RP-738,calc_pdf_p679,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1236,report,report.layout.CAL-P00679-CAL-SEC-3.3.2-003,ENT-LINE-ACL,CR1-002~CR1-026中間横桁断面力 M(kNm) S(kN) 死荷重/活荷重/施工時,,,,text,CAL-P00679-CAL-SEC-3.3.2-003,RP-739,calc_pdf_p679,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1237,report,report.layout.CAL-P00685-CAL-SEC-3.3.3-001,ENT-LINE-ACL,3.3.3 風荷重および地震荷重の影響,,,,text,CAL-P00685-CAL-SEC-3.3.3-001,RP-740,calc_pdf_p685,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1238,report,report.layout.CAL-P00685-CAL-SEC-3.3.3-002,ENT-LINE-ACL,V=40m/s B=8.010m D=8.110m alpha=1.30 Ws=40.06kN/m Ws(deck)=26.73 Ws(steel)=13.34 kN/m,,,,NOTE,CAL-P00685-CAL-SEC-3.3.3-002,RP-742,calc_pdf_p685,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1239,report,report.layout.CAL-P00686-CAL-SEC-3.3.3-001,ENT-LINE-ACL,地震L1 Wd=17955.7kN Kh=0.25 We=35.89kN/m We(deck)=29.59 We(steel)=6.30 kN/m,,,,NOTE,CAL-P00686-CAL-SEC-3.3.3-001,RP-743,calc_pdf_p686,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1240,report,report.layout.CAL-P00686-CAL-SEC-3.3.3-002,ENT-LINE-ACL,水平反力影響値 PU15/PR1/PR2/A2R A(+)/A(-)/SigmaA/Rw/Re,,,,text,CAL-P00686-CAL-SEC-3.3.3-002,RP-744,calc_pdf_p686,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1241,report,report.layout.CAL-P00687-CAL-SEC-3.3.4-001,ENT-LINE-ACL,3.3.4 中間横桁の設計 グループ1代表CR1-026,,,,text,CAL-P00687-CAL-SEC-3.3.4-001,RP-745,calc_pdf_p687,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1242,report,report.layout.CAL-P00687-CAL-SEC-3.3.4-002,ENT-LINE-ACL,中間横桁断面図,,,,figure,CAL-P00687-CAL-SEC-3.3.4-002,RP-747,calc_pdf_p687,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1243,report,report.layout.CAL-P00688-CAL-SEC-3.3.4-001,ENT-LINE-ACL,(1)設計荷重 荷重組合せ表,,,,text,CAL-P00688-CAL-SEC-3.3.4-001,RP-748,calc_pdf_p688,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1244,report,report.layout.CAL-P00689-CAL-SEC-3.3.4-001,ENT-LINE-ACL,(b)曲率による下フランジ付加断面力:W=-sigma*(Af+Aw/3)/R P=w*lambda,,,,NOTE,CAL-P00689-CAL-SEC-3.3.4-001,RP-750,calc_pdf_p689,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1245,report,report.layout.CAL-P00689-CAL-SEC-3.3.4-002,ENT-LINE-ACL,曲率付加応力算定表 死/活/風/地震L1/L2各ケース,,,,text,CAL-P00689-CAL-SEC-3.3.4-002,RP-751,calc_pdf_p689,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1246,report,report.layout.CAL-P00691-CAL-SEC-3.3.4-001,ENT-LINE-ACL,(2)平面骨組解析断面力 CR1-026断面力一覧(荷重係数考慮),,,,text,CAL-P00691-CAL-SEC-3.3.4-001,RP-752,calc_pdf_p691,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1247,report,report.layout.CAL-P00696-CAL-SEC-3.3.4-001,ENT-LINE-ACL,(3)断面計算 代表グループ1 CR1-026,,,,text,CAL-P00696-CAL-SEC-3.3.4-001,RP-753,calc_pdf_p696,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1248,report,report.layout.CAL-P00696-CAL-SEC-3.3.4-002,ENT-LINE-ACL,中間横桁断面諸元/曲げ/せん断/合成応力度照査結果,,,,text,CAL-P00696-CAL-SEC-3.3.4-002,RP-755,calc_pdf_p696,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1249,report,report.layout.CAL-P00698-CAL-SEC-3.3.4-001,ENT-LINE-ACL,中間横桁全グループ(73)断面照査結果一覧,,,,text,CAL-P00698-CAL-SEC-3.3.4-001,RP-756,calc_pdf_p698,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1250,report,report.layout.CAL-P00704-CAL-SEC-3.3.5-001,ENT-LINE-ACL,3.3.5 端支点上横桁の設計 代表CR1-001(端支点S1側),,,,text,CAL-P00704-CAL-SEC-3.3.5-001,RP-757,calc_pdf_p704,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1251,report,report.layout.CAL-P00704-CAL-SEC-3.3.5-002,ENT-LINE-ACL,端支点上横桁断面図+荷重載荷図,,,,figure,CAL-P00704-CAL-SEC-3.3.5-002,RP-759,calc_pdf_p704,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1252,report,report.layout.CAL-P00705-CAL-SEC-3.3.5-001,ENT-LINE-ACL,端支点上横桁 荷重組合せ表/曲率付加軸力,,,,text,CAL-P00705-CAL-SEC-3.3.5-001,RP-760,calc_pdf_p705,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1253,report,report.layout.CAL-P00707-CAL-SEC-3.3.5-001,ENT-LINE-ACL,端支点上横桁 CR1-001/CR1-027断面力,,,,text,CAL-P00707-CAL-SEC-3.3.5-001,RP-761,calc_pdf_p707,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1254,report,report.layout.CAL-P00710-CAL-SEC-3.3.5-001,ENT-LINE-ACL,端支点上横桁 設計断面力 M/S/N,,,,text,CAL-P00710-CAL-SEC-3.3.5-001,RP-762,calc_pdf_p710,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1255,report,report.layout.CAL-P00711-CAL-SEC-3.3.5-001,ENT-LINE-ACL,端支点上横桁 断面諸元/曲げ/軸力+曲げ/せん断照査,,,,text,CAL-P00711-CAL-SEC-3.3.5-001,RP-763,calc_pdf_p711,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1256,report,report.layout.CAL-P00714-CAL-SEC-3.3.5-001,ENT-LINE-ACL,端支点上横桁 継手ボルト計算,,,,text,CAL-P00714-CAL-SEC-3.3.5-001,RP-764,calc_pdf_p714,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1257,report,report.layout.CAL-P00720-CAL-SEC-3.3.5-001,ENT-LINE-ACL,端支点上横桁 全73区分断面照査結果,,,,text,CAL-P00720-CAL-SEC-3.3.5-001,RP-765,calc_pdf_p720,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1258,report,report.layout.CAL-P00735-CAL-SEC-3.3.6-001,ENT-LINE-ACL,3.3.6 中間支点上横桁の設計 代表CR1-009(中間支点PR1側),,,,text,CAL-P00735-CAL-SEC-3.3.6-001,RP-766,calc_pdf_p735,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1259,report,report.layout.CAL-P00735-CAL-SEC-3.3.6-002,ENT-LINE-ACL,中間支点上横桁断面図+荷重載荷図,,,,figure,CAL-P00735-CAL-SEC-3.3.6-002,RP-768,calc_pdf_p735,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1260,report,report.layout.CAL-P00736-CAL-SEC-3.3.6-001,ENT-LINE-ACL,中間支点上横桁 荷重組合せ表,,,,text,CAL-P00736-CAL-SEC-3.3.6-001,RP-769,calc_pdf_p736,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1261,report,report.layout.CAL-P00738-CAL-SEC-3.3.6-001,ENT-LINE-ACL,中間支点上横桁 CR1-009/CR1-019断面力,,,,text,CAL-P00738-CAL-SEC-3.3.6-001,RP-770,calc_pdf_p738,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1262,report,report.layout.CAL-P00741-CAL-SEC-3.3.6-001,ENT-LINE-ACL,中間支点上横桁 断面諸元/曲げ/軸力+曲げ照査,,,,text,CAL-P00741-CAL-SEC-3.3.6-001,RP-771,calc_pdf_p741,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1263,report,report.layout.CAL-P00744-CAL-SEC-3.3.6-001,ENT-LINE-ACL,中間支点上横桁 継手ボルト計算,,,,text,CAL-P00744-CAL-SEC-3.3.6-001,RP-772,calc_pdf_p744,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1264,report,report.layout.CAL-P00757-CAL-SEC-3.3.6-001,ENT-LINE-ACL,中間支点上横桁 全24区分断面照査結果,,,,text,CAL-P00757-CAL-SEC-3.3.6-001,RP-773,calc_pdf_p757,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1265,report,report.layout.CAL-P00762-CAL-SEC-3.3.7-001,ENT-LINE-ACL,3.3.7 横桁補剛材の計算 道示II13.4垂直/水平補剛材,,,,text,CAL-P00762-CAL-SEC-3.3.7-001,RP-774,calc_pdf_p762,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1266,report,report.layout.CAL-P00763-CAL-SEC-3.3.7-001,ENT-LINE-ACL,横桁補剛材断面照査一覧,,,,text,CAL-P00763-CAL-SEC-3.3.7-001,RP-776,calc_pdf_p763,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1267,report,report.layout.CAL-P00764-CAL-SEC-3.3.7-001,ENT-LINE-ACL,横桁補剛材断面照査一覧(最終),,,,text,CAL-P00764-CAL-SEC-3.3.7-001,RP-777,calc_pdf_p764,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1268,report,report.layout.CAL-P00765-CAL-SEC-3.4-001,ENT-LINE-ACL,3.4 端部ブラケットの設計,,,,text,CAL-P00765-CAL-SEC-3.4-001,RP-802,calc_pdf_p765,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_header'.
G-RPT-1269,report,report.layout.CAL-P00766-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1 S1側 設計方針,,,,text,CAL-P00766-CAL-SEC-3.4.1-001,RP-804,calc_pdf_p766,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1270,report,report.layout.CAL-P00766-CAL-SEC-3.4.1-002,ENT-LINE-ACL,端ブラケットS1側断面図,,,,figure,CAL-P00766-CAL-SEC-3.4.1-002,RP-806,calc_pdf_p766,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1271,report,report.layout.CAL-P00766-CAL-SEC-3.4.1-003,ENT-LINE-ACL,荷重分担幅B=3.046m(B1=2.146 B2=0.900m) 45度分布,,,,NOTE,CAL-P00766-CAL-SEC-3.4.1-003,RP-807,calc_pdf_p766,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1272,report,report.layout.CAL-P00767-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1.2 断面力 取付部断面力,,,,text,CAL-P00767-CAL-SEC-3.4.1-001,RP-808,calc_pdf_p767,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1273,report,report.layout.CAL-P00767-CAL-SEC-3.4.1-002,ENT-LINE-ACL,死荷重曲げM 舗装/床版/打下/GL/地覆/ブラケット Md=-127.97kNm,,,,text,CAL-P00767-CAL-SEC-3.4.1-002,RP-810,calc_pdf_p767,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
